,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = no,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
17,uva.x006164904,New Mexico historical review,2000,332,0,New World,1,,,"Book Reviews Nina M. Scott, ed., trans., Madres del Verbo/Mothers of the Word: Early Spanish-American Women Writers, A Bilingual Anthology, by Jeanie Puleston Fleming Richard W. Etulain and Jeronima Echeverria, eds., Portraits of Basques in the New World, by David H. Stratton Sonya Lipsett-Rivera, To Defend Our Water with the Blood of Our Veins: The Struggle for Resources in Colonial Puebla, by Eric Van Young Gilbert C. Din, Spaniards, Planters, and Slaves: The Spanish Regulation of Slavery in Louisiana, 1763–1803, by William H. Broughton Mark Santiago, Massacre at the Yuma Crossing: Spanish Relations With the Quechans, 1779–1782, by Rick Hendricks Albert L. Hurtado, Intimate Frontiers: Sex, Gender and Culture in Old California, by Dedra S. McDonald Erin H. Turner, More Than Petticoats: Remarkable California Women and It Happened in Northern California, by Victor W. Geraci Gary E. Moulton, ed., The Herbarium of the Lewis and Clark Expedition, vol.",-0.5,0.20959595959595959,0.994498074054718,Negative,Neutral,POSITIVE
18,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,118,25,New World,,,,"""In the “Appendix to the period of Voyages and Discoveries,” *::::::: we have taken up that portion of the history of England contained between the time of the discovery of America, and the planting of the first English colonies in the New World, with the design of examining the condition of the people of England during that pe.",0.0,0.12878787878787878,0.9970638155937195,Neutral,Neutral,POSITIVE
19,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,147,5,New World,,,,"Here was formed a Mayº. the first permanent settlement of the English in the New World,—one hundred and ten years after the discovery of the continent by Cabot, and forty one years from the settlement” of St. Augustine in Florida.",0.0,0.09659090909090909,0.9744092226028442,Neutral,Neutral,POSITIVE
20,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,158,18,New World,,,,"*As early as 1503 a few African slaves were sent into the New World from the Portuguese settlements on the coast of Africa; and eight years later Ferdinand of Spain permitted their importation into the Spanish colonies in greater numbers, with the º of substituting their labor in the place of that of the less y natives of America.",0.3612,0.04621212121212122,0.9777711033821106,Positive,Neutral,POSITIVE
21,uva.x006164904,New Mexico historical review,2000,458,10,New World,1,,,"Jeanie Puleston Fleming Santa Fe, New Mexico Portraits of Basques in the New World.",0.0,0.13636363636363635,0.9930186867713928,Neutral,Neutral,POSITIVE
22,uva.x006164904,New Mexico historical review,2000,482,7,New World,1,,,"“Old Worlds, New Worlds: The Millennial West,” will serve as the theme uniting over sixty sessions.",0.0,0.11818181818181818,0.9986369013786316,Neutral,Neutral,POSITIVE
23,uva.x006164904,New Mexico historical review,2000,669,11,New World,1,,,"CONFERENCE CALENDAR 11-14 October 2000: 40th Western History Association Conference, “Old Worlds, New Worlds: The Millennial West,” in San Antonio, Texas.",0.0,0.07878787878787878,0.997057318687439,Neutral,Neutral,POSITIVE
24,uva.x006164904,New Mexico historical review,2000,680,0,New World,1,,,"of Costa Rica, by Sterling Evans, 290–91 Early, Jubal, 459 Early New Mexican Furniture: A Handbook of Plans and Building Techniques, by Kingley H. Hammett, reviewed, 437–38 Easton, Langdon C., 467, 477, 478 Ebie, Teresa Hayes, ed., Taos Artists and Their Patrons, 1898–1950, reviewed, 611-12 Echeverria, Jeronima, ed., Portraits of Basques in the New World, reviewed, 424–25 Echeverría, Juan de, 356 “Edgar Hewett, Tsianina Redfeather, and Early-Twentieth-Century Indian Reform,” by Carter Jones Meyer, 194-220 El Cerro, N. Mex., 107 El Diamante, N.Mex., 408 Elam, A. D., 567 Elbert, Sarah, 186 Eleanor B. Adams Prize, 128, 266 “Eleanor Burnham Adams: Woman of Letters, 1910–1996,” by John L. Kessell, 304-19 Elida, N. Mex., 183 Elisalde, Alférez Gerónimo de, 357 El Paso, Tex., 80, 84, 225, 226, 231, 232, 236, 237, 244, 343, 350, 417, 419, 420, 537, 552, 573; and dairy industry, 180 El Rito, N.Mex., 6, 7, 14, 23 El Valle, N.Mex., 405 Emmerichs, Mary Beth, ed.,",0.5106,0.09454545454545454,0.9707207083702087,Positive,Neutral,POSITIVE
25,uva.x006164904,New Mexico historical review,2000,681,0,New World,1,,,"Etter, Patricia A., To California on the Southern Route, 1849: A History and Annotated Bibliography, reviewed, 607-8 Etulain, Richard W., ed., Portraits of Basques in the New World, reviewed, 424–25 European Immigrants in the American West: Community Histories, ed.",0.0,0.03409090909090909,0.9856347441673279,Neutral,Neutral,POSITIVE
26,uva.x006164904,New Mexico historical review,2000,695,0,New World,1,,,"613-14 The Plains Indians, by Paul H. Carlson, reviewed, 132–33 Plainview, Tex.: and dairy industry, 180 Pojoaque Mission, N. Mex., 373 Pojoaque Pueblo (N.Mex.), 372 Polk, James K., 228, 236, 460 Pollard, John S., 492 Pomeroy, Samuel C., 525 Ponce de León, Petrolina, 342 Pope, John, 473 Popejoy, Tom L., 327 Popular Movements and State Formation in Revolutionary Mexico: The Agraristas and Cristeros of Michoacán, by Jennie Purnell, reviewed, 440-42 Porrúa Turanzas, José, 420 Portales, N.Mex.: and dairy industry, 180, 181 Porter, Dean A., ed., Taos Artists and Their Patrons, 1898–1950, reviewed, 611-12 Portraits of Basques in the New World, ed.",0.4215,0.36818181818181817,0.9094164967536926,Positive,Positive,POSITIVE
27,uva.x006164904,New Mexico historical review,2000,701,0,New World,1,,,"Somervell, Alexander, 59 Sonora, Mexico, 345, 370, 389 Soria, Bernardino de, 349–51, 356 Sotomayor, Francisco de, 351 Southwest Indian Fair, 196, 209; and Edgar Lee Hewett, 205, 206; and Tsianina Redfeather, 210 Spaniards, Planters, and Slaves: The Spanish Regulation of Slavery in Louisiana, 1763-1803, by Gilbert C. Din, reviewed, 426–27 Spanish-Comanche peace, 370 Spiegelberg, Solomon Jacob, 494, 495 Spiess, Lincoln B., 417 Springfield, Tex., 540 Standifer, Leon C., Not in Vain: A Rifleman Remembers World War II, reviewed, 610-11 Stapleton, Robert H., 559 Steck, Michael, 523 Steele, Thomas J., ed., The Seeds of Struggle, Harvest of Faith: The History of the Catholic Church in New Mexico, reviewed, 136–37 Steiner, Patricia Owen, trans., Victoria Ocampo: Writer, Feminist, Woman of the World, reviewed, 291-92 Stemmons, Thomas W., 55, 63 Stern, Steve J., 28 Still, William Gordon, 55 Stillman, Francis, 47 Stith, C. H., 167 Strain, Isaac G., 231 Stratton, David H., reviews Portraits of Basques in the New World, ed.",-0.3111,0.19454545454545452,0.9920176267623901,Negative,Neutral,POSITIVE
28,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,169,30,New World,,,,"""But the Puritans brought with them, and established in the 9, Political New World, important principles of civil liberty, which it would fº. be unjust here to pass unnoticed.",0.3291,0.08409090909090909,0.6689156293869019,Positive,Neutral,NEGATIVE
29,mdp.39015018061252,The Southern workman.,1936,360,3,New World,1,,,"Here, ""Human Labor"" is the holder of the key to a true understanding of the Negro in a new world.",0.4215,0.12159090909090908,0.9992725253105164,Positive,Neutral,POSITIVE
30,mdp.39015018061252,The Southern workman.,1936,370,22,New World,1,,,"A new world had been found, one that had always been waiting for me to enter, but which I had known little because so busy with many other things that counted for a great deal less.",0.7684,0.1510281385281385,0.9644072651863098,Positive,Neutral,NEGATIVE
31,uc1.31210001247749,Annual report of the Bureau of American Ethnology to the Secretary of the Smithsonian Institution.,1880,244,24,New World,1,,,"* Myths of the New World, 1868, p. 255.",0.0,0.13636363636363635,0.9369508624076843,Neutral,Neutral,POSITIVE
32,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,169,36,New World,,,,ter of liberty established in the New World—declaring themselves the source of all the laws that were to be exercised over them—and -,0.5267,0.13636363636363635,0.9901968240737915,Positive,Neutral,POSITIVE
33,uc1.31210013149016,Winds of change : a magazine for American Indians in science and technology.,1997,19,8,New World,1,,,"There is something wonderfully concrete about setting a problem down on paper, or creating a new world on paper, into which to escape and draw hope.",0.7906,0.043602693602693594,0.9998682737350464,Positive,Neutral,POSITIVE
34,uc1.31210013149016,Winds of change : a magazine for American Indians in science and technology.,1997,19,25,New World,1,,,"When There is something Wonderfully (OICrcle about Selling a problem down Oil paper, or trealing a new World on paper into which I0 escape (Iſld draw hope.",0.7003,0.3269360269360269,0.6432285308837891,Positive,Neutral,POSITIVE
35,uc1.31210013149016,Winds of change : a magazine for American Indians in science and technology.,1997,256,3,New World,1,,,+ * New Worlds.,0.0,0.13636363636363635,0.9957591891288757,Neutral,Neutral,POSITIVE
36,uc1.31210013149016,Winds of change : a magazine for American Indians in science and technology.,1997,256,7,New World,1,,,"Whether we're designing an entirely new theme park or resort, or building the latest regional entertainment venue, there are whole new worlds to be invented and we take pride in imagineering them.",0.6369,0.2431818181818182,0.9990192651748657,Positive,Neutral,POSITIVE
37,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,257,5,New World,,,,"His noble aim was to open, in the New World, an asylum where civil and religious liberty should be enjoyed; and where, under the benign influence of the principles of PEACE, those of every sect, color, and clime, might dwell together in unity and love.",0.968,0.28939393939393937,0.9991063475608826,Positive,Neutral,POSITIVE
38,uc1.l0100912625,Red ink : a Native American student publication.,2007,118,2,New World,1,,,I've watched as our government has become the New World Order...,0.0,0.13636363636363635,0.9506539106369019,Neutral,Neutral,POSITIVE
39,uc1.$b444105,Prehistory of Oklahoma /,1984,8,5,New World,1,,,(New world archaeological record),0.0,0.06818181818181818,0.9863307476043701,Neutral,Neutral,POSITIVE
40,uc1.$b444105,Prehistory of Oklahoma /,1984,117,2,New World,1,,,"In the 1982 investigations by the New World Research Institute at the Bug Hill site at Sardis Lake, a wide range of chert and quartzite types of superior quality and size have been found in the Johns Valley outcrops in close proximity to the Bug Hill site.",0.5423,0.24545454545454545,0.9975563287734985,Positive,Neutral,POSITIVE
41,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,297,18,New World,,,,"4Here is the first connection that we observe be""dence ºf tween the spirit of English independence and the cause of freedom J.'..."" in the New World.",0.7096,0.12878787878787878,0.9538341760635376,Positive,Neutral,POSITIVE
42,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,421,6,New World,,,,"The novelty of the spectacle—the magnitude of the interests involved in the controversy—a jealousy of the power of England, and detestation of her tyranny, and the idea of an independent empire in the New World, awakened universal attention; and a general wish prevailed throughout Europe, that the Americans might be successful in gaining their independence.",0.8402,0.18727272727272729,0.9990547299385071,Positive,Neutral,POSITIVE
43,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,519,9,New World,,,,"During several subsequent years the progress of ; ºf the colony was checked by dissensions in the mother fººm, country, caused chiefly by the opposing sentiments of the Catholics and the Protestants, and the attempts of the former to diffuse the Catholic religion throughout the New World.",0.4215,0.02727272727272727,0.9945932030677795,Positive,Neutral,NEGATIVE
44,uc1.c053802690,Archeological research series.,1966,51,65,New World,1,,,"In Migrations in New World Culture History, R. H. Thompson, ed.",0.0,0.13636363636363635,0.9901519417762756,Neutral,Neutral,POSITIVE
45,uc1.c053802690,Archeological research series.,1966,52,73,New World,1,,,"In Prehistoric Man in the New World, J. D. Jennings and E. Norbeck, eds.",0.0,0.13636363636363635,0.9861380457878113,Neutral,Neutral,POSITIVE
46,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,530,17,New World,,,,"ments of ise, and given to his sovereign a territory vast in extent, La Salle --and unequalled in fertility and importance; which, spanning like a bow the American continent, and completely hemming in the English possessions, might have rendered France the mistress of the New World.",0.6124,0.04727272727272727,0.9939403533935547,Positive,Neutral,POSITIVE
47,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,580,27,New World,,,,"Bartholomew de las Casas, so famous in the annals of the New World, was born at Seville, of a noble family, in the year 1474; and at the age of nineteen accompanied his father in the first voyage made by Columbus.",0.4588,0.3715909090909091,0.9966509938240051,Positive,Positive,POSITIVE
48,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,600,30,New World,,,,"""But although the country was exhausted by the ravages of war, and open hostilities quelled, subsequent events show that the spirit of independence was daily gaining ground, and that Spain had entirely lost all those moral influences by which she had so long governed her colonies in the New World.",-0.9079,-0.03920454545454546,0.6335875391960144,Negative,Neutral,NEGATIVE
49,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,627,5,New World,,,,"As Americans, we feel a deep and absorbing interest in all those countries of the New World which have broken the chains of European vassalage, and established independent governments of their own; but as citizens of the first republic on this continent, which, for more than half a century, has maintained an honorable standing among the nations of the earth, without one serious domestic insurrection to sully the fair page of its history, we have looked with unfeigned grief upon the numerous scenes of sanguinary contention which have convulsed nearly all the American republics that have aspired to follow in the path which we have trodden.",0.5695,0.0462566844919786,0.9802456498146057,Positive,Neutral,POSITIVE
50,uc1.aa0011045630,"American history: comprising historical sketches of the Indian tribes; a description of American antiquities, with an inquiry into their origin and the origin of the Indian tribes; history of the United States, with appendices showing its connection with European history; history of the present British provinces; history of Mexico; and history of Texas, brought down to the time of its admission into the American union.",1851,696,20,New World,,,,pire in the New World.,0.0,0.13636363636363635,0.9964587092399597,Neutral,Neutral,POSITIVE
51,hvd.32044081396079,"The American numismatical manual of the currency or money of the aborigines, and colonial, state, and United States coins. With historical and descriptive notices of each coin or series.",1859,68,2,New World,,,,"Though, in both the Roman and aboriginal coins, the idea was undoubtedly distinct and original—there having been no communication between the Old and the New World—the extended hand, as an emblem, might have been designed to suggest openheartedness, liberality, a disregard of money, or grasping selfishness.",-0.4215,0.1787878787878788,0.5950120091438293,Negative,Neutral,POSITIVE
52,uc1.31822019588060,The North American Indian : being a series of volumes picturing and describing the Indians of the United States and Alaska /,1970,240,16,New World,1,,,"He went back to report that he had found a new world, but it was dark, and the war-chiefs said, “You must go farther.”",0.0,-0.004545454545454547,0.9323298335075378,Neutral,Neutral,NEGATIVE
53,hvd.32044081396079,"The American numismatical manual of the currency or money of the aborigines, and colonial, state, and United States coins. With historical and descriptive notices of each coin or series.",1859,194,11,New World,,,,"The design of this piece embraces such emblems as would naturally cluster around the thoughts of an agricultural community, seeking a home in the New World; and they are peculiarly appropriate.",-0.1027,0.18409090909090908,0.9998258948326111,Neutral,Neutral,POSITIVE
54,uc1.31210001247749,Annual report of the Bureau of American Ethnology to the Secretary of the Smithsonian Institution.,1880,264,7,New World,,,,"That such a means of disposing of the dead was not in practice is somewhat remarkable when we take into consideration how many analogies have been found in comparing old and new world funeral observances, and the statements made by Bruhier, Lafitau, Muret, and others, who give a number of examples of this peculiar mode of burial.",-0.3491,0.21439393939393944,0.9967349171638489,Negative,Neutral,POSITIVE
55,uva.x002243474,"The Jesuit relations and allied documents; travels and explorations of the Jesuit missionaries in New France, 1610-1791; the original French, Latin, and Italian texts, with English translations and notes.",1901,15,2,New World,,,,"In this document, Le Jeune, the new superior of the Canada mission, relates to the French provincial of his order, in Paris, the particulars of the stormy passage recently made by the two missionaries to the New World, in De Caen's ship.",0.5423,0.19454545454545452,0.9955524802207947,Positive,Neutral,POSITIVE
56,inu.30000085301723,The Minnesota archaeologist.,1995,68,15,New World,1,,,Prehistoric settlement patterns in the New World.,0.0,0.13636363636363635,0.9881515502929688,Neutral,Neutral,POSITIVE
57,hvd.32044043362714,A journal of American ethnology and archæology /,1908,24,1,New World,,,,"Not until the details of all are completely worked out and published can we hope to have an adequate idea of this subject, and be able to enlarge our comparisons with kindred ceremonials in other parts of the New World, especially Mexico and Central America.",0.5859,0.09725378787878788,0.9892666339874268,Positive,Neutral,POSITIVE
58,mdp.39015004258383,Annual report of the Bureau of American Ethnology to the secretary of the Smithsonian Institution.,1912,67,3,New World,,,,"The people of the European race in coming into the New World have not reallv sought to make friends of the native population, or to make adequate use of the plants or the animals indigenous to this continent, but rather to exterminate everything found here and to supplant it with the plants and animals to which they were accustomed at home.",0.3612,0.15656565656565655,0.7815530300140381,Positive,Neutral,NEGATIVE
59,mdp.39015047074813,"To show heart : Native American self-determination and federal Indian policy, 1960-1975 /",1998,235,18,New World,1,,,"In Jennings C. Wise, The Red Man in the New World Drama.",0.4767,0.27878787878787875,0.9957069754600525,Positive,Neutral,POSITIVE
60,mdp.39015047074813,"To show heart : Native American self-determination and federal Indian policy, 1960-1975 /",1998,241,0,New World,1,,,"209 Knock, Thomas J. 1992 To End All Wars: Woodrow Wilson and the Quest for a New World Order.",-0.5574,0.13636363636363635,0.9822999835014343,Negative,Neutral,POSITIVE
61,mdp.39015046339191,"The roots of dependency : subsistence, environment, and social change among the Choctaws, Pawnees, and Navajos /",1983,23,7,New World,1,,,"The Choctaws adjusted to and, to a surprising degree, actually shaped the new world that followed contact.",0.2732,0.27878787878787875,0.9992517828941345,Neutral,Neutral,POSITIVE
62,mdp.39015046339191,"The roots of dependency : subsistence, environment, and social change among the Choctaws, Pawnees, and Navajos /",1983,34,1,New World,1,,,"The Choctaws, in a sense, now operated in a new world in which farmlands had become hunting lands and hunting lands had become farmlands, and in which wild game populations had grown.",0.0,-0.05454545454545456,0.9852790832519531,Neutral,Neutral,POSITIVE
63,uc1.b3279181,"The conquest of Virginia, the forest primeval : an account, based on original documents, of the Indians in that portion of the continent in which was established the first English colony in America /",1916,36,4,New World,,,,"Spain had led the way in the conquest of the New World, and claimed it under the discovery of Columbus, and a grant from the Pope.",0.3612,0.13636363636363635,0.9976063966751099,Positive,Neutral,POSITIVE
64,uc1.b3279181,"The conquest of Virginia, the forest primeval : an account, based on original documents, of the Indians in that portion of the continent in which was established the first English colony in America /",1916,41,5,New World,,,,"Sir Walter Raleigh's first expedition for Virginia, to establish a Protestant Colony in the New World, April 27, 1584.",0.0,0.19318181818181818,0.9816270470619202,Neutral,Neutral,POSITIVE
65,mdp.39015041087845,The rock art of Texas Indians /,1996,241,18,New World,1,,,Prehistoric Man in the New World.,0.0,0.13636363636363635,0.9909159541130066,Neutral,Neutral,POSITIVE
66,uc1.b3279181,"The conquest of Virginia, the forest primeval : an account, based on original documents, of the Indians in that portion of the continent in which was established the first English colony in America /",1916,41,7,New World,,,,"Sir Walter Raleigh, one of the most interesting figures that has moved across the stage of history, hated Spain and what Spain stood for, as Hannibal hated Rome, and Raleigh's work was in large part directed toward establishing in the New World a Protestant Power, as a rival to Catholic Spain and Catholic France.",-0.7512,-0.056168831168831174,0.9734123945236206,Negative,Neutral,POSITIVE
67,uc1.b3279181,"The conquest of Virginia, the forest primeval : an account, based on original documents, of the Indians in that portion of the continent in which was established the first English colony in America /",1916,42,3,New World,,,,"Virginia was England's bold and determined effort, participated in and encouraged by Elizabeth and, at first, likewise by James I., and by cities, peers, nobles, members of Parliament, men of affairs, and representatives of all classes of English citizens, to claim and hold for England and for Protestantism a part of the New World which was in danger of falling entirely into Catholic hands.",0.3612,0.11994949494949493,0.9994008541107178,Positive,Neutral,POSITIVE
68,uc1.b3279181,"The conquest of Virginia, the forest primeval : an account, based on original documents, of the Indians in that portion of the continent in which was established the first English colony in America /",1916,46,1,New World,,,,"These ships landed at Cape Henry on the 26th of April, 1607, and on May 13th, founded Jamestown, or James City, as it was at first called, the first permanent English settlement in the New World.",0.0,0.12727272727272726,0.983260452747345,Neutral,Neutral,POSITIVE
69,uc1.b3279181,"The conquest of Virginia, the forest primeval : an account, based on original documents, of the Indians in that portion of the continent in which was established the first English colony in America /",1916,51,8,New World,,,,In this older Colony representative government had already been established and Protestantism planted in the New World.,0.0,0.1515151515151515,0.7481162548065186,Neutral,Neutral,POSITIVE
