,volume_id,title,year,page,sentence,keyword,Valid ex? 1=remove,On topic? 1 = yes,"P = positve, N = negative, [empty] = neutral/other - For ON TOPIC only",context,v_sent_score,tb_sent_score,ht_sent_score,v_sent,tb_sent,ht_sent
23,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,47,28,Frontier,,letter,,It gives me pleasure to find that your ideas in this particular so intimately correspond with the measures I have adopted to restore and preserve the peace of the frontier.,0.8555,0.18333333333333335,0.9996606111526489,Positive,Neutral,POSITIVE
24,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,49,10,Frontier,,letter,,"Before he reached the nation, 400 Creek Indians were come out, were joined by 1200 Cherokees, had marched against the frontiers, and had stormed a fort and took 28 prisoners before the runners overtook them.",-0.4404,0.0,0.950898289680481,Negative,Neutral,NEGATIVE
25,inu.30000007845047,American Indian and Alaska native mental health research : journal of the National Center.,1999,194,30,Frontier,1.0,,,"This area is, to a great extent, a promising and unexplored frontier.",0.7783,0.5,0.9986088871955872,Positive,Positive,POSITIVE
26,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,49,11,Frontier,,letter,,The whole frontier country seemed then to be in their power.,0.0,0.2,0.9986294507980347,Neutral,Neutral,POSITIVE
27,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,50,16,Frontier,,letter,KY,"In the month of May last, a boat, richly laden, was going down Tennessee to Cumberland, the crew were decoyed by the Chicamoga Indians and Creeks together, all of which crew were killed and taken prisoners; after which doings, the Corn-tassel informed me of the cruel murder they had committed, also the repeated murders and robberies they were constantly committing on the frontiers of Cumberland and Kentucky, also on the Kentucky road, in company with the Creeks.",-0.9517,-0.16342592592592595,0.9442508220672607,Negative,Neutral,NEGATIVE
28,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,50,19,Frontier,,letter,,"This the Indian chiefs urged in the strongest terms, which account I laid before the Executive of North Carolina, who advised that peace should be offered them, and, if refused by the Indians, that then the principal officers of Washington district should pursue such measures as to them should appear most likely to put a stop to those merciless Indians on the frontiers and roads.",0.4588,-0.04999999999999999,0.943693995475769,Positive,Neutral,POSITIVE
29,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,50,48,Frontier,,letter,,"The distance of this nation from the frontier settlements being so great, is the principal reason that no complaints have been made of the encroachments of the whites.",0.8176,0.8,0.991367757320404,Positive,Positive,POSITIVE
30,inu.30000025836002,"Creating America : an exhibition at the Beinecke Rare Book & Manuscript Library, Yale University /",1992,20,9,Frontier,,quotation,,Filson's book has been called “the most famous and important frontier book of the period.”,0.2648,0.4666666666666666,0.9997546076774597,Neutral,Positive,POSITIVE
31,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,54,33,Frontier,,letter,NC,"Already the Cherokees have taken refuge from the violence of the frontier people of North Carolina within the limits of the Creeks, and it may not be difficult for a man of Mr. McGillivray's abilities to convince the Choctaws and Chickasaws that their remote situation is their only present protection; that the time must shortly arrive when their troubles will commence.",-0.457,-0.12,0.9782293438911438,Negative,Neutral,POSITIVE
32,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,55,8,Frontier,,letter,,"The angry passions of the frontier Indians and whites, are too easily inflamed by reciprocal injuries, and are too violent to be controlled by the feeble authority of the civil power.",-0.7096,-0.3416666666666667,0.9979569911956787,Negative,Negative,NEGATIVE
33,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,55,14,Frontier,,letter,,"By this arrangement, the operation of which will soon be understood, the Indians would be convinced of the justice and good intentions of the United States, and they would soon learn to venerate and obey that power from whom they derived security against the avarice and injustice of lawless frontier people.",0.8591,0.7,0.9951642751693726,Positive,Positive,POSITIVE
34,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,55,15,Frontier,,letter,,"Hence it will appear, that troops will be necessary in either alternative-an army in case of an adoption of the first; and, after all the success that could reasonably be expected, by means thereof, a corps to be continued and stationed on the frontiers, of five hundred men.",0.5719,0.11250000000000002,0.9784786701202393,Positive,Neutral,POSITIVE
35,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,55,19,Frontier,,letter,,"If so direct and manifest contempt of the authority of the United States be suffered with impunity, it will be in vain to attempt to extend the arm of Government to the frontiers.",-0.7184,0.1,0.9976882934570312,Negative,Neutral,NEGATIVE
36,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,56,13,Frontier,,letter,,"The comm nmanding officers of the troops on the frontiers of the Southern and Northern districts, as they possess the sword, should be the Indian agents, and for which they should have a consideration.",0.0,0.0,0.6872084736824036,Neutral,Neutral,POSITIVE
37,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,56,34,Frontier,,letter,,"The measure includes, not only peace and security to the whole southern frontier, but is calculated to form a barrier against the colonies of an European Power, which, in the mutations of policy, may one day become the enemy of the United States.",-0.4633,0.05,0.9414681196212769,Negative,Neutral,NEGATIVE
38,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,56,39,Frontier,,letter,NC,"It will further appear by the said papers, that the treaty with the Cherokees has been entirely violated by the disorderly white people on the frontiers of North Carolina.",-0.5709,0.0,0.9926195740699768,Negative,Neutral,NEGATIVE
39,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,57,4,Frontier,,letter,,"The distance of the Chuctaws and Chickasaws from the frontier settlements, seem to have prevented these tribes from being involved in similar difficulties with the Cherokees.",-0.2732,0.0,0.9948687553405762,Neutral,Neutral,NEGATIVE
40,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,61,14,Frontier,,letter,,"The apparently critical state of the southern frontier will render it expedient for me to communicate to both Houses of Congress, with other papers, the whole of the transactions relative to the Creeks, in order that they may be enabled to form a judgment of the measures which the case may require.",-0.3182,0.015000000000000003,0.8876376152038574,Negative,Neutral,POSITIVE
41,inu.30000027307234,Way out in Idaho : a celebration of songs and stories /,1991,60,8,Frontier,,quotation,,"In it, we also see the idea of the uneducated frontier judge becoming famous because he hands down judgments that benefit the community.""",0.4588,0.2648148148148148,0.9952589869499207,Positive,Neutral,POSITIVE
42,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,61,23,Frontier,,letter,,"Gentlemen of the Senate and of the House of Representatives: I lay before you å statement of the Southwestern frontiers, and of the Indian Department, which have been submitted to me by the Secretary for the Department of War.",-0.5994,0.0,0.9927122592926025,Negative,Neutral,POSITIVE
43,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,61,31,Frontier,,letter,,"SIR: I humbly beg leave to submit to your consideration, a general statement of the Indian Department, and of the Southwestern frontiers, the same being intimately blended together.",-0.0516,0.012500000000000004,0.9988031387329102,Neutral,Neutral,POSITIVE
44,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,62,8,Frontier,,letter,,"But, in either event of peace or war, with the Creeks, the establishment of a line of military posts on the Southwestern frontier, appears to be highly requisite.",-0.1531,0.03,0.8806438446044922,Neutral,Neutral,POSITIVE
45,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,62,16,Frontier,,letter,,"This force, for the following objects, is utterly inadequate: to prevent the usurpation of the lands of the United States; to facilitate the surveying and selling the same, for the purpose of reducing the public debt; and for the protection of the frontiers, from Georgia to lake Erie.",-0.3246,0.0,0.9994319081306458,Negative,Neutral,NEGATIVE
46,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,87,15,Frontier,,letter,,"Hence it will appear, that troops will be necessary in either alternative—an army in case of an adoption of the first; and, after all the success that could reasonably be expected, by means thereof, a corps to be continued and stationed on the frontiers, of five hundred men.",0.5719,0.11250000000000002,0.9722570776939392,Positive,Neutral,POSITIVE
47,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,100,31,Frontier,,letter,,"In this case, you will report such plans, both for defensive and offensive measures, so as best to protect the citizens of the United States on the frontiers, from any acts of injury or hostility of the Creeks.",0.1725,0.5,0.9650296568870544,Neutral,Positive,NEGATIVE
48,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,103,15,Frontier,,letter,,"Whereupon, we, the commissioners plenipotentiary aforesaid, do think proper to confirm the said truce, and to give the strongest assurances of the friendly dispositions of the United States towards the Cherokee nation; and we have made the same known to all those whom it might concern, and particularly to all the inhabitants of the frontiers bordering on the Cherokee towns and settlements; declaring, in consequence of the full powers vested in us by the Supreme Executive of the United States of America, that it is the sincere intention of the said States to cultivate a friendly intercourse between our citizens and your people, and strictly enjoining an observance of the truce aforesaid upon the former.",0.9726,0.22083333333333333,0.9930686950683594,Positive,Neutral,POSITIVE
49,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,104,12,Frontier,,letter,,"Forasmuch as we have been given to understand, that a truce hath lately been concluded at the War-ford, between the commissioners of the State of North Carolina, on the one part, and the head-men of the Cherokees on the other; in expectation that a further negotiation for the purpose of establishing permanent peace and tranquillity will take place, as soon as the circumstances may admit: and whereas we have sent an official message to the Cherokee nation, with full assurances of the continuation of the good disposition and friendly intentions of the United States towards them: Now, therefore, we the commissioners plenipotentiary aforesaid, do think proper to make the same known to all the inhabitants of the frontiers, bordering on the towns and settlements of the said Cherokee nation; and we do declare, in virtue of the full powers vested in us, by the Supreme Executive of the United States of America, that it is the sincere intention of the said United States to cultivate a friendly intercourse and perpetual harmony between the citizens of the United States and the Southern Indians on their frontiers, upon terins of perfect equality and mutual advantage.",0.9928,0.24807692307692308,0.5627465844154358,Positive,Neutral,NEGATIVE
50,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,111,14,Frontier,,letter,,"In the year 1787, their attacks were renewed, and repeated on almost all our frontiers.",-0.4404,0.0,0.9528871774673462,Negative,Neutral,POSITIVE
51,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,112,16,Frontier,,letter,,"Sir: We made our communications to the Creek nation, and they have refused to conclude a treaty of peace with the United States; and, as in this case, we are directed by our instructions to report such plans, both for defensive and offensive measures, as may be thought best to protect the citizens of the United States on the frontiers, in obedience to those instructions we offer the following particulars to your consideration: For defensive measures, a line of six posts ought to be established on the frontiers of Georgia, and two at least to guard the settlements upon the Cumberland river.",0.8979,0.175,0.9854024648666382,Positive,Neutral,NEGATIVE
52,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,112,18,Frontier,,letter,,"To them, also, the exposed inhabitants of those countries might retire upon the alarm of danger; by this experiment, we should be satisfied how far a line of posts would be adequate to give complete protection to the citizens of the United States living on the frontiers.",0.1027,0.25833333333333336,0.9964535236358643,Neutral,Neutral,NEGATIVE
53,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,112,19,Frontier,,letter,,"The stations in Georgia should be as follow: One upon the navigable waters of St. Mary; one at Beard's Bluff, upon the Altamaha; one at the junction of the Oconee and Oakmulgee; one at the Rock Landing; one at the Middle Trading Path; and one at the Upper Trading Path; the two latter at such positions as will be found the most convenient to protect the frontiers.",0.4336,0.1,0.5934296250343323,Positive,Neutral,POSITIVE
54,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,115,22,Frontier,,letter,,"While I flatter myself that this treaty will be productive of present peace and prosperity to our southern frontier, it is to be expected that it will also, in its consequences, be the means of firmly attaching the Creeks and the neighboring tribes to the interests of the United States.",0.8271,-0.07500000000000001,0.9739394783973694,Positive,Neutral,POSITIVE
55,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,131,4,Frontier,,letter,VA PA,"If, however, notwithstanding your intimations to them, they should continue their hostilities, or meditate any incursions against the frontiers of Virginia and Pennsylvania, or against any of the troops or posts of the United States, and it should appear to you that the time of execution would be so near as to forbid your transmitting the information to me, and receiving my further orders thereon, then you are hereby authorized and empowered, in my name, to call on the lieutenants of the nearest counties of Virginia and Pennsylvania, for such detachments of militia as you may judge proper, not exceeding, however, one thousand from Virginia and five hundred frotn Pennsylvania.",-0.3818,0.025,0.986374020576477,Negative,Neutral,NEGATIVE
56,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,131,8,Frontier,,letter,,"I would have it observed forcibly, thạt a war with the Wabash Indians ought to be avoided by all means consistently with the security of the frontier inhabitants, the security of the troops, and the national dignity.",0.0516,0.375,0.9852440357208252,Neutral,Positive,NEGATIVE
57,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,131,22,Frontier,,letter,,"Although the said Shawanese, and banditti, aggregately, may not amount, at the excess, to two hundred fighting men, yet they seem sufficient to alarm the whole frontier lying along the Ohio, and, in a considerable degree, injure the reputation of the Government.",-0.8074,0.15000000000000002,0.949752688407898,Negative,Neutral,NEGATIVE
58,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,131,23,Frontier,,letter,,"To extend a defensive and efficient protection to so extensive a frontier, against solitary, or small parties of enterprising savages, seems altogether impossible.",0.7351,-0.3055555555555555,0.9989039897918701,Positive,Neutral,NEGATIVE
59,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,200,6,Frontier,,letter,,"That the General Government are not insensible to the improper conduct of some lawless whites on the frontiers, to the friendly Indians.",0.4939,0.21250000000000002,0.9050678014755249,Positive,Neutral,NEGATIVE
60,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,219,29,Frontier,,letter,,"When you shall have finished the business in Virginia and Maryland, you will please to repair to Carlisle, in this State, and complete any deficiencies which may be in either of the battalions or levies to be raised within the State; and, as soon after as possible, you will repair to the frontiers, there to take the command of Major General St. Clair.",0.3182,0.053125000000000006,0.9603765606880188,Positive,Neutral,NEGATIVE
61,inu.30000085301731,The Minnesota archaeologist.,2000,282,12,Frontier,1.0,,,Tankersley (1988) has placed the southern frontier of HSS distribution as much as 700 to 900 km south of Silver Mound.,0.0,0.1,0.8790058493614197,Neutral,Neutral,NEGATIVE
62,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,222,25,Frontier,,letter,,You will not retain more troops on the upper parts of the Ohio than shall be necessary for the defensive protection of the frontiers.,0.0258,0.16666666666666666,0.9973439574241638,Neutral,Neutral,NEGATIVE
63,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,222,45,Frontier,,letter,,There is no frontier battalion of Virginia.,-0.296,0.0,0.750106692314148,Neutral,Neutral,NEGATIVE
64,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,224,17,Frontier,,letter,OH,"If the frontiers, on the upper parts of the Ohio, require defensive protection, the militia of the respective counties must perform that service.",0.4404,0.0,0.8906459808349609,Positive,Neutral,NEGATIVE
65,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,225,1,Frontier,,letter,,"It must be our duty to mind our business, and accomplish the objects of the campaign; which, if as successful as all things promise, will give a new aspect to the security of the frontiers.",0.8834,0.4431818181818182,0.9982792139053345,Positive,Positive,POSITIVE
66,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,226,26,Frontier,,letter,,"No retardment of the essential objects of the campaign should be permitted under the idea of defensive protection of the frontiers, against a few straggling Indians.",-0.2732,-0.1,0.9790486097335815,Neutral,Neutral,NEGATIVE
67,inu.30000092991383,The bulletin : journal of the New York State Archaeological Association.,2001,27,25,Frontier,,quotation,,"Tuck (1971:72) in describing Ritchie and Funk's work at the Kelso site states: The effectiveness of the square, bastioned fort in frontier warfare was documented in a 1663 Jesuit account of an Iroquois attack on a Susquehannock town (the Strickler Site): Raising, accordingly, an army of eight hundred men...they prepared to make a general assault, planning, as is their wont, to sack the whole village and return home at the earliest moment, loaded with glory and with captives.",-0.5719,0.125,0.9793558716773987,Negative,Neutral,POSITIVE
68,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,228,56,Frontier,,letter,,"The point is simply this: the contractor has entered into engagements with the Secretary of the Treasury, to furnish provisions to the troops on the frontiers.",0.34,0.0,0.7667772769927979,Positive,Neutral,NEGATIVE
69,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,250,4,Frontier,,letter,,"I can, with great propriety, assure your Excellency, that it is my earnest desire that all the exposed parts of the frontiers should be as eftectually protected, at the general expense, as the case may require.",0.9559,0.42500000000000004,0.9803368449211121,Positive,Positive,POSITIVE
70,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,250,20,Frontier,,letter,VA,"These scouts are to be of the best hunters, or woodsmen, and, as an inducement to such to perform the service, they will be allowed the high pay of five-sixths of a dollar per day, the price usually given on the frontiers of Virginia for said service.",0.5859,0.22749999999999998,0.9912663102149963,Positive,Neutral,POSITIVE
71,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,250,26,Frontier,,letter,PA,"SIR: I have the honor to enclose, for your information, a copy of a second memorial, which has been transmitted to me by the inhabitants of the frontier counties of Pennsylvania.",0.4939,0.0,0.8765205144882202,Positive,Neutral,POSITIVE
72,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,250,30,Frontier,,letter,,"Governor of the State of Pennsylvania: Sir: We have the honor to address you, in behalf of the counties of Westmoreland, Washington, Fayette, and Alleghany, respecting the present defenceless state of their frontiers, now exposed to the cruel ravages of a powerful and savage foe.",-0.2023,-0.2333333333333333,0.9996814727783203,Neutral,Neutral,POSITIVE
73,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,250,31,Frontier,,letter,,"The late defeat of the army under General St. Clair, has given rise to the most serious apprehensions to the inhabitants of those counties, who, being entirely unprotected, as well as destitute of arms and ammunition for defending themselves, now look up to your Excellency as the Executive arm of the Government, to ward off those dangers which threaten them, as well as the Commonwealth in general, Your Excellency is well aware of the great extent of our frontier; and, when you consider the high degree of spirit which the savages, animated by two successive victories, entertain, you may more easily conceive, than we can describe, the fears which pervade the breasts of those men, women, and children, who are more immediately subject to their barbarities and depredations.",0.5984,0.18794871794871798,0.9988874793052673,Positive,Neutral,POSITIVE
74,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,257,0,Frontier,,letter,," Whereupon, in pursuance of the resolution of the General Assembly, authorizing the Executive to direct such temporary defensive operations in the county of Russell, or other of the Western frontier counties, (not extending to the district of Kentucky) as will secure the citizens thereof, from the hostile invasions of the Indians, it is advised That an additional company, consisting of a captain, lieutenant and ensign, four sergeants, four corporals, and sixty-six privates, be allowed for the defence of the counties of Wythe, Russell, and Montgomery.",0.0772,0.07083333333333335,0.9669229984283447,Neutral,Neutral,NEGATIVE
75,uc1.c041550129,"American state papers : documents, legislative and executive, of the Congress of the United States ... /",1832,257,19,Frontier,,letter,,"SIR: The exposed situation and the frequent depredations which are committed in the county of Harrison by the savages, constrain me to lay before your Excellency the distressed situation of the frontiers of the said county.",-0.2263,0.1,0.9872767329216003,Neutral,Neutral,POSITIVE
